Topic,Video_Title,Video_ID,Published_At,duration,viewCount,likeCount,dislikeCount,favoriteCount
data science lectures,Resources for Learning Data Structures and Algorithms (Data Structures &amp; Algorithms #8),UNWSdgaPkwY,2018-08-07T04:39:29Z,3:36,472400,16581,174,0
data science lectures,"&quot;UpGrad&quot; Free Courses With Certificates June 2020| upGrad Data Science,digital marketing,Python free",SuHTEcVlPdg,2020-06-13T09:29:16Z,5:9,821,105,0,0
data science lectures,Introduction to data mining and architecture  in hindi,dvRZ1VYXMJ0,2017-05-01T18:44:02Z,9:51,387497,7181,335,0
data science lectures,Introduction to Probability Distributions,CfZa1daLjwo,2019-07-02T14:27:39Z,6:20,28874,487,12,0
data science lectures,"Ics Computer Part 2 Lectures, Overview About Data Basics - 12th Class Computer",S2oRgpdNBgI,2018-11-05T06:32:51Z,23:40,11278,198,10,0
data science lectures,Top 5 Algorithms used in Data Science | Data Science Tutorial | Data Mining Tutorial | Edureka,BfowBtIxNu4,2016-01-15T15:10:06Z,1:13:27,125289,942,80,0
data science lectures,Hadley Wickham  &quot;Data Science with R&quot;,K-ss_ag2k9E,2016-10-19T23:43:21Z,47:24,32009,487,7,0
data science lectures,DBSCAN Algorithm| Data Clustering Methods in 30 minutes|  | Data Science|ExcelR,9oe43bVLxzk,2018-07-02T07:13:23Z,27:51,8621,36,7,0
data science lectures,"Data Warehouse – ETL Process, Comparison between OLTP and Data Warehouse - DWDM Lectures",LweGK6GdgvY,2019-07-23T12:40:05Z,9:0,8485,84,4,0
data science lectures,Introduction To Business Analytics With R | Data Science With R Training,20Neb7zkHVQ,2015-07-15T13:04:18Z,21:22,38091,263,18,0
data science lectures,03 - Essential Data Visualization - Data Science Course,DXfnUw_FhQw,2020-04-09T18:00:59Z,2:17:4,188,14,0,0
data science lectures,INSTALLATION OF WEKA IN WINDOWS | DATA MINING LECTURES,YbWiz4xmAQg,2019-06-14T10:35:36Z,3:42,698,8,0,0
data science lectures,Regression Analysis ll Dependent And Independent Variables (HINDI),nOYW31rrkig,2018-08-23T06:00:37Z,5:30,41138,1682,26,0
data science lectures,VIDEO 7 GATE Lectures C and Data Structures  STATIC VARIABLE Introduction,6Tb5Rhvo554,2015-09-03T13:30:43Z,9:16,9115,51,2,0
data science lectures,Data Mining Lecture -- Decision Tree | Solved Example (Eng-Hindi),cKl7WV_EKDU,2016-11-26T15:11:16Z,29:13,270095,2837,138,0
data science lectures,Ilya Volodarsky - Analytics for Startups,LLerCc7MOQo,2019-08-01T13:21:30Z,20:58,34062,819,17,0
data science lectures,R Programming For Beginners | R Language Tutorial | R Tutorial For Beginners | Edureka,fDRa82lxzaU,2017-05-18T07:13:03Z,1:10:56,775123,7819,309,0
data science lectures,"Ali Ghodsi, Lec 4: MDS, Isomap, LLE",RPjPLlGefzw,2017-01-23T20:48:24Z,1:20:29,16151,182,5,0
data science lectures,Online Experimentation and AB Testing,c2afh8WBEMQ,2017-10-14T01:47:20Z,1:0:11,2037,28,3,0
data science lectures,Introduction to Data Science - TD Foundation case study,BaNuHtP9FmA,2016-10-01T16:13:26Z,2:15,28,0,0,0
data science lectures,Data Collection and Preprocessing | Lecture 6,dAg-_gzFo14,2018-01-29T02:47:32Z,9:55,6703,167,1,0
data science lectures,Bivariate Analysis Meaning | Statistics Tutorial #19 | MarinStatsLectures,_m8v77qbkBA,2018-09-18T17:28:28Z,9:57,13167,210,3,0
data science lectures,Stanford Micro Lecture: Online Education with Candace Thille,fjLRGzaYLDw,2017-12-01T23:04:54Z,13:5,3144,60,3,0
data science lectures,Introduction,T3PsRW6wZSY,2016-06-28T06:29:30Z,28:44,321338,1335,76,0
data science lectures,"Ali Ghodsi, Lec : Deep Learning, Variational Autoencoder, Oct 12 2017 [Lect 6.2]",uaaqyVS9-rM,2017-10-15T04:22:29Z,1:1:55,58697,1449,8,0
data science lectures,Lecture_19: Pandas Essentials - Data Science &amp; Machine Learning using Python,XDkTHorZwiQ,2020-01-10T05:38:37Z,1:45,15,0,0,0
data science lectures,Bootstrap Confidence Interval with Examples | Statistics Tutorial #36 | MarinStatsLectures,-YgeLJRZQYY,2019-01-29T05:34:23Z,9:54,12345,153,2,0
data science lectures,Base SAS Programming - Introduction Lecture 1,sA2ATyt58n0,2015-03-19T02:19:29Z,39:37,140632,559,51,0
data science lectures,The best stats you&#39;ve ever seen | Hans Rosling,hVimVzgtD6w,2007-01-16T22:47:37Z,20:36,3275671,27037,584,0
data science lectures,"Ali Ghodsi, Lec : Deep Learning, Generative Adversarial Network, Oct 24 2017",7G4_Y5rsvi8,2017-11-22T16:28:44Z,1:7:35,26185,393,8,0
data science lectures,"Lectures on Causality: Jonas Peters, Part 3",Jp4UcgpVA2I,2017-05-25T13:08:51Z,1:55:4,6858,58,2,0
data science lectures,Data Mining Lecture -- Bayesian Classification | Naive Bayes Classifier | Solved Example (Eng-Hindi),RixQygYyDKI,2016-11-28T05:42:17Z,9:2,287026,2950,247,0
data science lectures,Live Interview Of Lakshay For Data Science- Commerce And Statistics Background,VvToDVYQ_rw,2020-08-12T15:52:47Z,1:3:41,14069,473,12,0
data science lectures,Machine Learning and Big Data in Cyber Security Eyal Kolman Technion lecture,G2BydTwrrJk,2014-11-17T12:54:06Z,1:12:34,8967,,,0
data science lectures,Confidence Interval Concept Explained  | Statistics Tutorial #7 | MarinStatsLectures,dl0CXDsTYjk,2018-07-04T05:09:32Z,8:16,11260,203,2,0
data science lectures,3. Python for data science 2,8R8fjzfszW8,2020-05-20T11:00:10Z,33:34,263,16,1,0
data science lectures,Student Success Story | Dimensionless | Data Science,4n-CPT1LS_8,2019-06-24T07:42:13Z,1:49,212,3,0,0
data science lectures,SJEC Lectures: Big Data Analytics: Module 1.2,4enhNL5u-F8,2020-04-16T11:27:08Z,8:27,24,0,0,0
data science lectures,"Mark Whitehorn on Big Data, Big Problems: The Register Christmas Lectures 2014",UkJ4xcXzpRk,2014-12-03T15:23:56Z,40:28,1586,7,0,0
data science lectures,Introduction to image processing in hindi #1  | Image processing Lectures,p2IPskWS_go,2016-12-12T04:34:50Z,10:19,181566,2024,145,0
data science lectures,Unit 1: Introduction to Marine Science (Lectures 1 &amp; 2),2YQaY7V8vWo,2013-01-18T22:28:17Z,14:54,28173,,,0
data science lectures,CS 109b: Data Science II: Advanced Topics in Data Science,NaLMvDt8OAg,2018-09-10T14:52:54Z,1:23,827,7,0,0
data science lectures,Lecture 43 — Collaborative Filtering | Stanford University,h9gpufJFF-0,2016-04-13T18:48:45Z,20:53,114800,1472,26,0
data science lectures,Recommendation System : Content Based Recommendation and Collaborative Filtering Explained in Hindi,jhFFOmvPne4,2019-05-19T06:10:09Z,8:22,29681,1076,26,0
data science lectures,Power BI Full Course - Learn Power BI in 4 Hours | Power BI Tutorial for Beginners | Edureka,3u7MQz1EyPY,2019-08-11T08:30:00Z,3:35:38,691826,8518,310,0
data science lectures,Natural Language Processing (NLP) Tutorial | Data Science Tutorial | Simplilearn,6WpnxmmkYys,2017-08-29T07:04:32Z,33:22,42399,524,14,0
data science lectures,Business Analytics with Excel | Data Science Tutorial | Simplilearn,W3vrMSah3rc,2017-08-29T14:30:01Z,42:30,133450,1883,45,0
data science lectures,Basics Of Principal Component Analysis Explained in Hindi ll Machine Learning Course,83x5X66uWK0,2019-03-07T06:25:33Z,9:7,135118,3571,99,0
data science lectures,"Stanford Seminar: The Science of Learning, Data, and Transformation in Higher Education",0jl46ku9uSE,2017-02-21T23:22:06Z,55:5,9587,154,1,0
data science lectures,Lecture 1,jr0KpLCH2gs,2018-01-10T12:14:14Z,32:38,21189,105,9,0
data science lectures,6. Monte Carlo Simulation,OgO1gpXSUzU,2017-05-19T14:22:39Z,50:5,790766,10032,201,0
data science lectures,Lecture 1 | Programming Methodology (Stanford),KkMDCCdjyW8,2008-07-03T02:09:02Z,49:47,2197185,12010,261,0
data science lectures,Lecture_21: Pandas Essentials - Series - Data Science &amp; Machine Learning using Python,2WJtR4QkTHU,2020-01-10T05:46:25Z,20:16,68,5,0,0
data science lectures,Big Data Analytics | Tutorial #15 | Flajolet Martin Algorithm,9AdDNKPLpmo,2017-02-14T12:12:17Z,8:51,10809,80,25,0
data science lectures,Лекция 1. Pandas. Открытый курс OpenDataScience по машинному обучению mlcourse.ai,dEFxoyJhm3Y,2017-09-06T18:54:43Z,1:57:22,115124,1414,17,0
data science lectures,Visualization for Data Science- CS-5630/6630 - Fall 2017- Lecture 12,wLk6IfNUIoA,2017-09-28T21:33:11Z,1:11:57,203,0,0,0
data science lectures,Big Data Analytics | Tutorial​ #26 | DGIM algorithm ( Solved Problem),8YFvrkhlzyA,2017-05-10T17:34:03Z,11:50,11237,62,30,0
data science lectures,"International Webinar : Computer Science , Duliajan College",l6iUntXlawU,2020-08-13T14:14:29Z,2:2:52,449,25,0,0
data science lectures,ROC Curves and Area Under the Curve (AUC) Explained,OAl6eAyP-yo,2014-11-20T03:20:44Z,14:6,399460,5164,88,0
data science lectures,Learn Python - Full Course for Beginners [Tutorial],rfscVS0vtbw,2018-07-11T18:00:42Z,4:26:52,17378996,421357,4710,0
data science lectures,JavaScript Lecture - 7 Data Types,tQNwWNZ6cHM,2020-08-13T05:56:59Z,7:27,45,7,0,0
data science lectures,"Turing Lecture: Dr Cynthia Dwork, Privacy-Preserving Data Analysis",vsA4w3itxA0,2016-12-07T13:57:58Z,50:32,2421,45,1,0
data science lectures,Bloom Filter Basic concept in Hindi | Big Data Analytics Lectures,5geaRjUZ3Ck,2018-04-12T13:28:48Z,17:45,23799,431,30,0
data science lectures,Lecture 58 — Overview of Clustering | Mining of Massive Datasets | Stanford University,DLfh8pv4-yQ,2016-04-14T00:59:15Z,8:47,37207,184,4,0
data science lectures,Paired t Test | Statistics Tutorial #21| MarinStatsLectures,Q0V7WpzICI8,2018-09-26T16:57:17Z,14:53,69323,719,31,0
data science lectures,"NERSC Nobel Lecture Series: Saul Perlmutter Lecture, June 11th, 2014",KxEtjUp21O4,2014-06-17T21:26:10Z,1:19:31,4092,24,3,0
data science lectures,Dataquest Review: Worth buying their DATA SCIENCE Course?,PhtD_5KGARw,2019-03-14T21:30:01Z,7:18,36698,1246,8,0
data science lectures,"LMS-Bath Symposium 2020, Public Lecture, Carola-Bibiane Schönlieb",iTye-0JABvs,2020-08-14T12:50:11Z,1:0:42,15,1,0,0
data science lectures,Big Data Analytics | Tutorial #8 | Matrix Multiplication by MapReduce,RIMA4rvNpI8,2017-01-14T20:16:46Z,16:57,13263,48,116,0
data science lectures,Data Science Tutorial for Beginners - 1 | What is Data Science? | Data Analytics Tools | Edureka,dMpdoprDEDI,2014-02-18T07:20:48Z,2:32:56,226230,521,115,0
data science lectures,MSc in Data Sciences and Business Analytics - Machine Learning  Part1/7 - Chloé-Agathe Azencott,ndPCTpPAPyI,2015-10-12T10:19:13Z,19:2,18828,77,2,0
data science lectures,The Neuroscience of Consciousness – with Anil Seth,xRel1JKOEbI,2017-02-01T12:54:33Z,1:0:14,1115471,14733,854,0
data science lectures,Tutorial on Sheaves in Data Analytics: Lecture 2: What is topology?,G3rWz2LgzZY,2015-08-25T16:40:33Z,46:39,2591,20,0,0
data science lectures,Prelude | Data Center to the Edge | Episode 1 | Intel Software,HvZqhMS1THs,2019-09-11T09:00:03Z,2:38,51781,13,0,0
data science lectures,Sample and Population in Statistics | Statistics Tutorial | MarinStatsLectures,DOnucdP7LNU,2018-06-22T06:02:38Z,9:10,12486,216,1,0
data science lectures,CS50 2017 - Lecture 5 - Data Structures,eZQBx8YJ6Zs,2017-09-30T18:42:17Z,1:45:40,72625,,,0
data science lectures,Statistics In Urdu Hindi Brief introduction LECTURE 01,PrDkb13OXZs,2018-02-12T17:02:41Z,1:2:14,32216,480,36,0
data science lectures,"Hans Rosling&#39;s 200 Countries, 200 Years, 4 Minutes - The Joy of Stats - BBC Four",jbkSRLYSojo,2010-11-26T17:47:18Z,4:48,9275428,44129,555,0
data science lectures,Data Mining Lecture - - Advance Topic | Web mining | Text mining (Eng-Hindi),sP_8wK7Ax88,2016-11-23T15:28:52Z,5:13,89068,794,59,0
data science lectures,Lecture 01 - The Learning Problem,mbyG85GZ0PI,2012-08-28T16:49:58Z,1:21:28,1071316,8860,85,0
data science lectures,Introduction - Learn Python for Data Science #1,T5pRlIbr6gg,2016-10-08T00:42:43Z,6:55,608932,10936,312,0
data science lectures,Machine Learning: Jan 27th Lec,U6M0m9c9_Js,2016-03-29T16:31:47Z,1:33:10,13463,85,1,0
data science lectures,Python Flask Tutorial For Beginners | Flask Web Development Tutorial | Python Training | Edureka,lj4I_CvBnt0,2018-12-18T13:31:20Z,35:50,94011,1039,107,0
data science lectures,Chi Square Test of Independence | Statistics Tutorial #29| MarinStatsLectures,pfc9MUz03XA,2018-10-21T05:13:29Z,24:26,7190,145,3,0
data science lectures,Big Data Analytics Lectures : PCY ( park chen yu) algorithm  Solved Example in Hindi,BqLhb6CWsP4,2018-04-02T12:30:09Z,20:48,22661,319,20,0
data science lectures,"Lectures on Causality: Jonas Peters, Part 1",zvrcyqcN9Wo,2017-05-24T11:37:47Z,1:44:5,32584,461,8,0
data science lectures,Descriptive Statistics - Measures of Central Tendency,XaHFNhHfXwQ,2015-06-30T20:35:56Z,26:2,67780,270,11,0
data science lectures,Need for DWH | Data Warehouse Tutorial | Data Warehousing Concepts | Mr.Vijay Kumar,ccFDMPESv20,2017-11-24T13:18:24Z,11:13,71567,,,0
data science lectures,10c Data Analytics: Variogram Introduction,jVRLGOsnYuw,2018-10-22T22:43:15Z,25:34,13462,243,4,0
data science lectures,"Supervised, Unsupervised and Reinforcement Learning in Artificial Intelligence in Hindi",4dwsSz_fNSQ,2019-06-04T15:58:18Z,9:29,100730,2505,61,0
data science lectures,"COVID-19 | Coronavirus: Epidemiology, Pathophysiology | APRIL UPDATE",YRfwZcLeOm4,2020-04-20T17:00:11Z,47:28,297122,8574,140,0
data science lectures,Lecture 46 — Dimensionality Reduction - Introduction | Stanford University,yLdOS6xyM_Q,2016-04-13T18:48:57Z,12:2,54437,451,13,0
data science lectures,"Data Mining Introduction, Evolution, Need of Data Mining | DWDM Video Lectures",G6J2Wzl5ukg,2019-09-19T12:29:28Z,9:8,30684,322,21,0
data science lectures,t-distribution in Statistics and Probability | Statistics Tutorial #9 | MarinStatsLectures,sVkzPI1M7Ms,2018-07-24T04:40:34Z,4:2,10657,192,4,0
data science lectures,Hypothesis testing. Null vs alternative,ZzeXCKd5a18,2017-08-11T15:56:53Z,4:29,184360,1821,128,0
data science lectures,Optimization and Data Science: Lecture 16: Optimization and Statistic,CUwv9aEi6b4,2020-05-23T09:31:30Z,41:30,49,1,0,0
data science lectures,One Way ANOVA (Analysis of Variance): Introduction | Statistics Tutorial #25 | MarinStatsLectures,_VFLX7xJuqk,2018-10-12T03:50:47Z,9:6,28871,279,6,0
data science lectures,Big Data Analytics | Tutorial #11 | The Jaccard Distance ( Solved Problem),ec8OduDLgUQ,2017-02-12T02:55:01Z,3:41,22835,129,17,0
data science lectures,Interview with Data Scientist Sudharsan Ravichandiran by Teja Kummarikuntla,zYDYEmshrqc,2020-06-08T04:33:40Z,15:37,456,27,1,0
data science lectures,Central Limit Theorem &amp; Sampling Distribution Concepts | Statistics Tutorial | MarinStatsLectures,horm4zWU-vA,2018-06-28T22:11:42Z,7:56,15364,269,5,0
data science lectures,Introduction to Information Retrieval,2qFg_k7-ksA,2018-08-31T03:13:40Z,7:35,19770,200,11,0
data science lectures,Getting Ready for Change: Handling Concept Drift in Predictive Analytics,k2uhcdWFXtg,2016-07-27T02:43:11Z,1:16:16,2302,21,1,0
data science lectures,Lecture 1 - Propositional Logic,xlUFkMKSB3Y,2007-12-04T11:14:05Z,56:48,1075743,4764,274,0
data science lectures,How data mining works,W44q6qszdqY,2014-09-06T22:09:56Z,6:1,297796,1615,115,0
data science lectures,Lecture 11 | Tabulation of Data Part 2 | Maths/Statistics For JKSSB Panchayat Accounts Assistant,ukqouVB_AWQ,2020-08-15T09:39:46Z,24:19,63,9,0,0
data science lectures,Need for Big Data Analytics in Smart Grid Module 1 Session 5 by Dr Shimi SL,fcC8sn1_Lz8,2019-09-01T18:15:01Z,15:10,1636,10,0,0
data science lectures,Innovative Teacher Education in the New Normal [SEA-Teacher-TVET Lecture Series] (Thu13Aug 10am),EC0K05I6z3c,2020-08-13T05:17:08Z,2:10:42,15622,1614,12,0
data science lectures,Lecture 01,L8ZJajcQzew,2018-01-04T11:03:36Z,41:2,35556,138,9,0
data science lectures,"Introduction to machine learning: Professor Zoubin Ghahramani, Cambridge University",qGvB0qno9OY,2016-10-25T10:56:03Z,2:44:12,2970,56,0,0
data science lectures,Random Forest - Fun and Easy Machine Learning,D_2LkhMJcfY,2017-07-12T13:28:50Z,7:38,393264,4786,551,0
data science lectures,Data Mining - Decision Tree Technique for Classification and Prediction,OpXRQADbr9M,2019-10-10T11:10:20Z,8:23,25775,189,17,0
data science lectures,Tidybiology: Introduction to Biological Data Science in R - Fall 2019 - Class05,wGp1AqRzuo4,2019-11-15T13:00:12Z,1:23:57,39,1,0,0
data science lectures,R for Data Science Book Club: Chapters 1 &amp; 2: Introduction (2020-07-31) Cohort 1 -- Americas,J8KHe2KAnUk,2020-08-06T19:23:21Z,22:37,102,8,0,0
data science lectures,Week 1 - Lecture 1 - Introduction to Machine Learning,fC7V8QsPBec,2016-01-18T07:19:12Z,15:28,118044,351,15,0
data science lectures,"Turing Lecture: Professor Jon Crowcroft, Cambridge University",UIH0Km4MnkU,2016-11-04T16:34:36Z,58:32,2773,17,0,0
data science lectures,"Week 5 - Scalable Data Science - STAT478, 2016, Semester 1",y6F-e6m1m2s,2016-03-25T21:10:07Z,1:44:14,84,1,0,0
data science lectures,Decision Tree 1: how it works,eKD5gxPPeY0,2014-01-19T17:51:41Z,9:26,636674,3711,117,0
data science lectures,Bootstrapping and Resampling in Statistics with Example| Statistics Tutorial #12 |MarinStatsLectures,O_Fj4q8lgmc,2018-09-13T18:35:47Z,17:32,37784,803,15,0
data science lectures,Lecture 5 | Machine Learning (Stanford),qRJ3GKMOFrE,2008-07-23T02:53:40Z,1:15:31,245314,722,25,0
data science lectures,Hadley Wickham&#39;s &quot;dplyr&quot; tutorial at useR 2014  (1/2),8SGif63VW6E,2014-10-13T17:06:08Z,53:27,57503,460,6,0
data science lectures,Supervised and Unsupervised Learning In Machine Learning | Machine Learning Tutorial | Simplilearn,kE5QZ8G_78c,2018-09-11T16:00:52Z,9:40,70694,1283,26,0
data science lectures,Big Data Analytics | Tutorial #21 | PCY Algorithm (Solved Problem),mi6f1EnlrAI,2017-02-26T15:35:30Z,6:21,11455,122,23,0
data science lectures,Lecture - 26 Learning : Decision Trees,pMHOPezBUfU,2008-04-30T10:46:00Z,59:50,119287,172,25,0
data science lectures,Computer Science Crash Course - 2020-Lecture #3 - Data Representation Techniques - Part-2,WnDXBprTCfM,2020-07-25T06:53:41Z,8:9,10,3,0,0
data science lectures,"Gary King, Harvard, Institute for Quantitative Social Science",hybtm4Fp1jc,2013-05-02T20:21:33Z,1:20:4,11210,115,2,0
data science lectures,Cornell Citi Financial Data Science Seminars: Gordon Ritter (NYU Courant &amp; Tandon),F1h-E0DMxa4,2019-05-30T15:09:54Z,1:9:21,289,4,1,0
data science lectures,Data Mining (2020) - Lecture 18,aGN2ywd1nyA,2020-03-30T06:32:17Z,1:27:58,181,1,0,0
data science lectures,"Ali Ghodsi, Lec [3,1]: Deep Learning, Word2vec",TsEGsdVJjuA,2015-10-16T16:41:46Z,1:13:29,35032,338,4,0
data science lectures,Type I error vs Type II error,a_l991xUAOU,2017-08-11T15:52:24Z,3:31,154741,2619,64,0
data science lectures,ObservationTools of Data Collection Lecture 025  Part 02,x32kaUukaQY,2020-08-13T21:40:28Z,11:54,11,2,0,0
data science lectures,undergraduate machine learning 9: Hidden Markov models - HMM,jY2E6ExLxaw,2012-11-13T01:36:54Z,52:23,146478,1178,21,0
